symbol,interval_sc,open_timestamp_ms,open,high,low,close,volume
BTC-USDT,60,1762310220000,101528.51,101609.1,101444.6,101510.14,120.33047
BTC-USDT,60,1762310280000,101510.15,101570.32,101485.02,101570.32,107.30109
BTC-USDT,60,1762310340000,101570.32,101600.0,101476.66,101584.28,77.14595
BTC-USDT,60,1762310400000,101584.29,101610.0,101553.72,101574.04,85.1415
BTC-USDT,60,1762310460000,101574.05,101610.0,101505.22,101601.97,75.04534
BTC-USDT,60,1762310520000,101601.97,101610.0,101430.71,101584.74,85.25682
BTC-USDT,60,1762310580000,101584.74,101640.0,101500.56,101621.41,146.06042
BTC-USDT,60,1762310640000,101621.41,101731.26,101579.52,101731.25,170.08752
BTC-USDT,60,1762310700000,101731.25,101922.98,101702.96,101708.64,112.65975
BTC-USDT,60,1762310760000,101708.65,101745.86,101516.51,101615.43,66.46017
BTC-USDT,60,1762310820000,101615.42,101728.26,101500.0,101611.38,76.08988
BTC-USDT,60,1762310880000,101611.38,101624.74,101521.76,101569.06,35.44498
BTC-USDT,60,1762310940000,101569.06,101569.06,101328.0,101395.01,48.069
BTC-USDT,60,1762311000000,101395.02,101528.56,101395.02,101512.98,28.80263
BTC-USDT,60,1762311060000,101512.98,101512.98,101280.0,101411.55,41.45831
BTC-USDT,60,1762311120000,101411.55,101420.0,101357.26,101357.26,12.71793
BTC-USDT,60,1762311180000,101356.88,101397.8,101296.0,101299.25,17.88865
BTC-USDT,60,1762311240000,101299.25,101560.0,101299.25,101460.08,38.68123
BTC-USDT,60,1762311300000,101460.08,101481.26,101372.66,101481.25,15.06073
BTC-USDT,60,1762311360000,101481.26,101541.62,101475.95,101490.43,40.92507
BTC-USDT,60,1762311420000,101490.42,101615.11,101490.42,101528.46,41.47414
BTC-USDT,60,1762311480000,101528.45,101749.84,101528.45,101694.01,42.03119
BTC-USDT,60,1762311540000,101694.0,101698.14,101576.85,101677.93,21.28146
BTC-USDT,60,1762311600000,101677.94,101757.19,101600.0,101611.31,30.39434
BTC-USDT,60,1762311660000,101611.3,101663.81,101560.0,101572.88,44.80484
BTC-USDT,60,1762311720000,101572.88,101589.14,101531.45,101541.61,31.84228
BTC-USDT,60,1762311780000,101541.62,101666.15,101461.98,101568.0,40.93179
BTC-USDT,60,1762311840000,101568.01,101881.0,101568.0,101880.99,64.25112
BTC-USDT,60,1762311900000,101880.99,101898.25,101749.87,101775.22,47.02157
BTC-USDT,60,1762311960000,101775.22,101889.33,101717.15,101751.69,32.47288
BTC-USDT,60,1762312020000,101751.7,101813.04,101731.64,101746.39,20.47709
BTC-USDT,60,1762312080000,101746.39,101750.83,101541.61,101590.15,55.62968
BTC-USDT,60,1762312140000,101590.16,101788.65,101590.15,101788.64,35.82248
BTC-USDT,60,1762312200000,101788.65,101800.0,101731.69,101750.0,22.09021
BTC-USDT,60,1762312260000,101749.99,101764.19,101636.5,101636.5,19.03976
BTC-USDT,60,1762312320000,101636.51,101700.94,101606.0,101663.21,16.15964
BTC-USDT,60,1762312380000,101663.67,101713.22,101624.91,101692.23,8.04562
BTC-USDT,60,1762312440000,101692.24,101741.38,101604.77,101729.85,13.17866
BTC-USDT,60,1762312500000,101729.85,101776.57,101689.54,101703.23,50.73213
BTC-USDT,60,1762312560000,101703.22,101757.9,101653.36,101674.05,25.32536
BTC-USDT,60,1762312620000,101674.04,101674.05,101522.69,101543.95,26.31754
BTC-USDT,60,1762312680000,101543.95,101578.7,101502.42,101504.07,17.96066
BTC-USDT,60,1762312740000,101504.08,101610.32,101504.07,101608.68,13.06594
BTC-USDT,60,1762312800000,101604.4,101690.81,101597.46,101649.77,23.21504
BTC-USDT,60,1762312860000,101649.77,101753.41,101646.91,101747.61,31.25327
BTC-USDT,60,1762312920000,101747.61,101753.61,101690.81,101748.68,73.59624
BTC-USDT,60,1762312980000,101748.68,101792.59,101748.67,101782.01,21.92578
BTC-USDT,60,1762313040000,101782.01,101872.0,101760.33,101851.89,119.7337
BTC-USDT,60,1762313100000,101851.88,102017.86,101845.77,101969.33,50.89067
BTC-USDT,60,1762313160000,101969.32,101975.15,101881.98,101959.9,46.72394
BTC-USDT,60,1762313220000,101959.91,102016.25,101956.26,101988.56,20.8154
BTC-USDT,60,1762313280000,101988.56,102063.3,101974.65,102035.37,30.44913
BTC-USDT,60,1762313340000,102035.37,102174.81,102035.36,102106.47,67.50525
BTC-USDT,60,1762313400000,102106.46,102149.55,102025.97,102074.26,84.07062
BTC-USDT,60,1762313460000,102074.27,102115.03,101858.91,101950.26,199.46564
BTC-USDT,60,1762313520000,101950.26,102033.62,101921.74,102021.08,22.11967
BTC-USDT,60,1762313580000,102021.07,102123.77,102011.52,102074.45,35.38623
BTC-USDT,60,1762313640000,102074.0,102168.5,102061.74,102168.49,21.32625
BTC-USDT,60,1762313700000,102168.49,102232.08,102061.74,102187.66,47.64674
BTC-USDT,60,1762313760000,102187.65,102197.11,102086.0,102134.75,29.46889
BTC-USDT,60,1762313820000,102134.76,102184.93,102025.24,102104.3,58.09157
BTC-USDT,60,1762313880000,102104.3,102115.86,102048.94,102080.0,19.10916
BTC-USDT,60,1762313940000,102080.01,102196.21,102039.69,102164.09,31.36326
BTC-USDT,60,1762314000000,102164.08,102240.0,102164.08,102192.1,24.57115
BTC-USDT,60,1762314060000,102192.1,102206.95,102143.4,102194.54,35.71431
BTC-USDT,60,1762314120000,102194.55,102194.55,102091.38,102136.07,16.82387
BTC-USDT,60,1762314180000,102136.08,102216.9,102131.96,102188.73,21.43749
BTC-USDT,60,1762314240000,102188.73,102240.0,102169.26,102223.42,31.0246
BTC-USDT,60,1762314300000,102223.42,102268.28,102190.84,102210.5,26.01341
BTC-USDT,60,1762314360000,102210.5,102247.42,102176.33,102247.42,34.33148
BTC-USDT,60,1762314420000,102247.42,102262.21,102203.48,102245.86,26.36907
BTC-USDT,60,1762314480000,102245.86,102258.0,102188.46,102228.86,28.58651
BTC-USDT,60,1762314540000,102228.86,102272.23,102079.99,102080.0,173.09189
BTC-USDT,60,1762314600000,102080.0,102080.0,101989.75,102056.96,91.19856
BTC-USDT,60,1762314660000,102056.97,102142.27,102056.96,102079.99,100.59119
BTC-USDT,60,1762314720000,102080.0,102164.11,102070.58,102140.68,112.44296
BTC-USDT,60,1762314780000,102140.67,102192.58,102111.37,102129.57,44.99367
BTC-USDT,60,1762314840000,102129.57,102203.49,102109.06,102164.05,124.61756
BTC-USDT,60,1762314900000,102164.04,102164.05,102072.0,102119.99,42.97062
BTC-USDT,60,1762314960000,102120.0,102190.54,102100.47,102144.78,82.18857
BTC-USDT,60,1762315020000,102144.77,102170.0,102111.24,102169.99,51.01555
BTC-USDT,60,1762315080000,102170.0,102170.0,102053.8,102066.13,36.10089
BTC-USDT,60,1762315140000,102066.14,102130.0,102054.68,102130.0,80.6637
BTC-USDT,60,1762315200000,102130.0,102130.0,102070.35,102130.0,27.47557
BTC-USDT,60,1762315260000,102130.0,102170.0,102130.0,102170.0,43.23152
BTC-USDT,60,1762315320000,102170.0,102203.49,102170.0,102203.49,69.29529
BTC-USDT,60,1762315380000,102203.49,102203.49,102067.99,102156.35,29.46848
BTC-USDT,60,1762315440000,102156.36,102189.29,102086.4,102144.2,56.12714
BTC-USDT,60,1762315500000,102144.2,102170.0,102121.01,102131.2,51.47791
BTC-USDT,60,1762315560000,102129.87,102129.87,101892.99,101950.0,45.57173
BTC-USDT,60,1762315620000,101950.0,102121.72,101949.99,102121.72,184.34571
BTC-USDT,60,1762315680000,102121.72,102236.92,102114.0,102128.41,134.54733
BTC-USDT,60,1762315740000,102128.41,102129.72,101955.69,101980.91,44.63911
BTC-USDT,60,1762315800000,101980.91,102016.81,101942.0,102012.82,31.21585
BTC-USDT,60,1762315860000,102012.82,102024.5,101989.75,102024.5,14.33945
BTC-USDT,60,1762315920000,102024.5,102046.0,101993.56,101994.85,23.02231
BTC-USDT,60,1762315980000,101994.84,101994.85,101900.61,101900.61,49.45674
BTC-USDT,60,1762316040000,101900.61,101934.76,101900.6,101925.88,26.40967
BTC-USDT,60,1762316100000,101925.89,101999.99,101906.56,101942.47,35.38466
BTC-USDT,60,1762316160000,101942.47,101970.77,101907.58,101952.19,44.74207
BTC-USDT,60,1762316220000,101952.19,101952.19,101861.25,101881.64,54.49629
BTC-USDT,60,1762316280000,101881.65,101929.99,101852.45,101870.52,24.99276
BTC-USDT,60,1762316340000,101870.53,101900.0,101852.46,101859.78,39.89352
BTC-USDT,60,1762316400000,101859.79,101900.0,101859.78,101880.0,21.07335
BTC-USDT,60,1762316460000,101880.0,101897.0,101828.33,101847.42,19.26475
BTC-USDT,60,1762316520000,101847.41,101850.0,101824.71,101849.99,34.21923
BTC-USDT,60,1762316580000,101850.0,101850.0,101761.59,101761.59,24.30521
BTC-USDT,60,1762316640000,101761.59,101790.93,101649.95,101700.14,40.00367
BTC-USDT,60,1762316700000,101700.14,101788.71,101691.94,101749.27,23.49336
BTC-USDT,60,1762316760000,101749.27,101750.0,101623.83,101631.62,58.1872
BTC-USDT,60,1762316820000,101631.61,101631.62,101560.33,101600.0,75.34103
BTC-USDT,60,1762316880000,101600.0,101600.0,101562.29,101584.89,28.54858
BTC-USDT,60,1762316940000,101584.88,101600.0,101562.29,101566.32,39.25507
BTC-USDT,60,1762317000000,101566.33,101600.0,101517.47,101600.0,15.65905
BTC-USDT,60,1762317060000,101600.0,101727.44,101599.99,101717.35,30.50608
BTC-USDT,60,1762317120000,101717.35,101766.0,101700.92,101720.11,38.00726
BTC-USDT,60,1762317180000,101720.11,101720.11,101652.78,101691.82,18.10234
BTC-USDT,60,1762317240000,101691.82,101700.0,101650.0,101676.77,29.84984
BTC-USDT,60,1762317300000,101676.77,101767.88,101673.35,101726.81,65.45998
BTC-USDT,60,1762317360000,101726.81,101846.15,101699.73,101846.15,36.22678
BTC-USDT,60,1762317420000,101846.14,101958.85,101846.14,101888.01,22.33548
BTC-USDT,60,1762317480000,101888.01,101964.84,101882.88,101883.67,21.9588
BTC-USDT,60,1762317540000,101883.67,101975.36,101883.67,101884.43,20.88225
BTC-USDT,60,1762317600000,101884.43,101989.76,101884.43,101944.33,29.12957
BTC-USDT,60,1762317660000,101944.18,101989.76,101891.04,101977.93,17.22685
BTC-USDT,60,1762317720000,101977.93,102000.0,101939.92,101993.29,16.64419
BTC-USDT,60,1762317780000,101993.28,102012.89,101989.75,101999.96,10.78891
BTC-USDT,60,1762317840000,101999.95,102134.0,101999.95,102064.91,24.64014
BTC-USDT,60,1762317900000,102064.92,102149.53,102041.0,102130.95,16.00541
BTC-USDT,60,1762317960000,102130.94,102149.95,102076.37,102076.38,12.57987
BTC-USDT,60,1762318020000,102076.38,102095.85,102044.41,102044.42,16.65784
BTC-USDT,60,1762318080000,102044.42,102078.54,102044.41,102073.78,14.27225
BTC-USDT,60,1762318140000,102073.77,102150.0,102055.45,102150.0,28.63976
BTC-USDT,60,1762318200000,102150.0,102172.99,102096.61,102172.99,20.63231
BTC-USDT,60,1762318260000,102172.99,102193.2,102051.43,102071.87,28.12231
BTC-USDT,60,1762318320000,102071.87,102115.71,102044.44,102044.44,15.42855
BTC-USDT,60,1762318380000,102044.44,102044.44,101900.32,101900.33,35.25242
BTC-USDT,60,1762318440000,101900.33,101936.83,101861.91,101874.39,12.25306
BTC-USDT,60,1762318500000,101874.78,101885.01,101820.0,101820.0,16.97233
BTC-USDT,60,1762318560000,101820.0,101849.9,101806.76,101836.95,15.29614
BTC-USDT,60,1762318620000,101836.95,101923.0,101824.05,101919.48,16.72982
BTC-USDT,60,1762318680000,101919.48,101965.49,101909.27,101965.49,9.11881
BTC-USDT,60,1762318740000,101965.49,101998.3,101957.07,101998.3,10.35268
BTC-USDT,60,1762318800000,101998.3,102001.42,101960.0,102001.42,9.85334
BTC-USDT,60,1762318860000,102001.42,102056.22,101974.42,102016.78,14.08459
BTC-USDT,60,1762318920000,102016.78,102048.2,101989.76,102005.98,11.06806
BTC-USDT,60,1762318980000,102005.98,102035.81,102005.98,102007.4,8.0736
BTC-USDT,60,1762319040000,102007.4,102029.09,101961.29,102021.79,15.67169
BTC-USDT,60,1762319100000,102021.78,102055.23,101976.31,102055.23,12.36813
BTC-USDT,60,1762319160000,102055.22,102165.11,102018.03,102165.11,30.70507
BTC-USDT,60,1762319220000,102165.11,102216.16,102126.45,102136.5,38.76002
BTC-USDT,60,1762319280000,102136.5,102155.71,102118.38,102142.59,14.26616
BTC-USDT,60,1762319340000,102142.59,102160.52,102105.64,102160.49,11.44433
BTC-USDT,60,1762319400000,102160.48,102250.0,102120.34,102194.74,34.57577
BTC-USDT,60,1762319460000,102194.74,102249.02,102165.62,102178.91,14.73095
BTC-USDT,60,1762319520000,102178.91,102250.0,102167.59,102237.82,17.3769
BTC-USDT,60,1762319580000,102237.82,102256.28,102203.48,102256.28,11.4995
BTC-USDT,60,1762319640000,102256.28,102370.0,102256.27,102263.77,50.74518
BTC-USDT,60,1762319700000,102263.77,102289.72,102225.0,102289.72,16.02766
BTC-USDT,60,1762319760000,102289.72,102325.53,102168.01,102168.02,22.75539
BTC-USDT,60,1762319820000,102168.01,102256.0,102139.99,102256.0,11.92365
BTC-USDT,60,1762319880000,102256.0,102274.42,102190.6,102191.29,9.43685
BTC-USDT,60,1762319940000,102191.28,102191.29,102146.1,102152.27,24.21532
BTC-USDT,60,1762320000000,102152.27,102170.98,102096.64,102111.99,16.86349
BTC-USDT,60,1762320060000,102111.99,102151.28,102029.75,102032.67,17.33187
BTC-USDT,60,1762320120000,102032.66,102044.51,101909.32,101989.74,33.52825
BTC-USDT,60,1762320180000,101989.74,101996.25,101866.67,101913.0,30.78018
BTC-USDT,60,1762320240000,101913.0,101944.29,101800.0,101808.73,37.7931
BTC-USDT,60,1762320300000,101808.72,101846.65,101693.98,101700.68,48.31563
BTC-USDT,60,1762320360000,101700.68,101776.03,101678.4,101710.63,34.081
BTC-USDT,60,1762320420000,101710.63,101810.9,101710.63,101810.89,17.23043
BTC-USDT,60,1762320480000,101810.9,101889.45,101810.9,101889.45,9.30251
BTC-USDT,60,1762320540000,101889.45,101917.19,101882.88,101882.89,10.91223
BTC-USDT,60,1762320600000,101882.89,101931.07,101882.89,101894.84,13.91903
BTC-USDT,60,1762320660000,101894.84,101949.9,101894.83,101939.39,12.33524
BTC-USDT,60,1762320720000,101939.38,102006.61,101885.48,101969.47,20.30781
BTC-USDT,60,1762320780000,101969.46,102054.49,101945.53,102054.49,16.53241
BTC-USDT,60,1762320840000,102054.49,102054.49,102018.97,102018.98,12.56103
BTC-USDT,60,1762320900000,102018.98,102024.52,101815.07,101815.08,25.93751
BTC-USDT,60,1762320960000,101815.08,101815.58,101736.22,101736.23,41.71535
BTC-USDT,60,1762321020000,101736.23,101868.34,101736.22,101868.34,25.43302
BTC-USDT,60,1762321080000,101868.33,101943.74,101856.1,101943.73,13.18141
BTC-USDT,60,1762321140000,101943.73,101943.75,101882.88,101882.89,13.64796
BTC-USDT,60,1762321200000,101882.89,101926.66,101844.23,101897.27,18.41764
BTC-USDT,60,1762321260000,101897.26,101943.75,101893.4,101933.58,8.28735
BTC-USDT,60,1762321320000,101933.57,101949.73,101907.99,101921.43,10.2169
BTC-USDT,60,1762321380000,101921.43,101949.73,101901.29,101901.29,10.1223
BTC-USDT,60,1762321440000,101901.3,101928.97,101783.51,101799.5,19.44768
BTC-USDT,60,1762321500000,101799.5,101799.5,101710.4,101718.46,14.46336
BTC-USDT,60,1762321560000,101718.46,101780.96,101703.76,101703.76,16.57342
BTC-USDT,60,1762321620000,101703.77,101742.46,101700.0,101709.24,12.29559
BTC-USDT,60,1762321680000,101709.24,101718.72,101595.0,101595.0,27.79743
BTC-USDT,60,1762321740000,101595.01,101672.55,101595.0,101658.93,10.21805
BTC-USDT,60,1762321800000,101658.94,101712.47,101658.94,101669.15,17.01529
BTC-USDT,60,1762321860000,101669.16,101703.98,101618.21,101703.98,16.52146
BTC-USDT,60,1762321920000,101703.97,101725.98,101673.48,101684.31,10.86842
BTC-USDT,60,1762321980000,101684.31,101767.42,101684.3,101742.91,10.70302
BTC-USDT,60,1762322040000,101742.92,101758.37,101732.12,101742.2,3.48197
BTC-USDT,60,1762322100000,101742.2,101742.21,101701.55,101701.55,12.49215
BTC-USDT,60,1762322160000,101701.55,101831.89,101701.55,101825.73,9.68328
BTC-USDT,60,1762322220000,101825.72,101825.73,101776.02,101776.02,5.14425
BTC-USDT,60,1762322280000,101776.02,101798.77,101776.02,101794.73,11.59347
BTC-USDT,60,1762322340000,101794.74,101834.73,101794.73,101824.89,11.73906
BTC-USDT,60,1762322400000,101824.89,101824.94,101750.03,101786.07,16.54844
BTC-USDT,60,1762322460000,101786.07,101793.75,101756.87,101778.49,14.46831
BTC-USDT,60,1762322520000,101778.49,101816.39,101776.02,101808.22,12.23771
BTC-USDT,60,1762322580000,101808.22,101819.97,101743.62,101743.62,12.86695
BTC-USDT,60,1762322640000,101743.62,101754.27,101690.0,101699.5,12.56552
BTC-USDT,60,1762322700000,101699.51,101723.49,101699.5,101723.49,8.52392
BTC-USDT,60,1762322760000,101723.49,101723.49,101601.19,101603.31,15.78627
BTC-USDT,60,1762322820000,101603.31,101670.44,101603.31,101643.16,18.17962
BTC-USDT,60,1762322880000,101643.16,101647.28,101598.32,101647.28,12.11327
BTC-USDT,60,1762322940000,101647.28,101668.14,101521.01,101620.74,47.36394
BTC-USDT,60,1762323000000,101620.74,101631.47,101591.71,101628.57,9.26607
BTC-USDT,60,1762323060000,101628.58,101628.58,101500.0,101507.34,24.75733
BTC-USDT,60,1762323120000,101507.35,101623.19,101507.35,101593.13,39.22909
BTC-USDT,60,1762323180000,101593.12,101690.64,101562.89,101682.36,18.89939
BTC-USDT,60,1762323240000,101682.37,101728.61,101651.48,101667.38,14.01143
BTC-USDT,60,1762323300000,101667.39,101725.01,101578.29,101578.3,19.34422
BTC-USDT,60,1762323360000,101578.3,101595.22,101532.25,101560.6,14.12479
BTC-USDT,60,1762323420000,101560.6,101646.51,101528.25,101628.41,12.63755
BTC-USDT,60,1762323480000,101628.41,101783.32,101628.41,101783.3,17.13662
BTC-USDT,60,1762323540000,101783.3,101920.0,101783.3,101910.32,29.18742
BTC-USDT,60,1762323600000,101910.32,101936.8,101851.98,101872.57,17.73406
BTC-USDT,60,1762323660000,101872.58,101872.58,101690.86,101786.1,15.11899
BTC-USDT,60,1762323720000,101786.11,101817.99,101763.89,101800.65,8.73192
BTC-USDT,60,1762323780000,101800.65,101800.65,101711.53,101749.47,18.20639
BTC-USDT,60,1762323840000,101749.47,101872.6,101749.47,101830.46,14.09723
BTC-USDT,60,1762323900000,101830.47,101878.02,101808.1,101868.06,12.39684
BTC-USDT,60,1762323960000,101868.07,101870.51,101800.74,101823.45,14.00854
BTC-USDT,60,1762324020000,101823.44,101848.23,101823.44,101832.82,11.94827
BTC-USDT,60,1762324080000,101832.82,101856.96,101832.81,101851.09,11.13782
BTC-USDT,60,1762324140000,101851.09,101922.06,101851.08,101922.06,12.94783
BTC-USDT,60,1762324200000,101922.06,101943.63,101904.21,101942.61,10.54291
BTC-USDT,60,1762324260000,101942.6,101965.0,101873.76,101905.18,23.25261
BTC-USDT,60,1762324320000,101905.17,101946.66,101905.17,101928.93,11.52242
BTC-USDT,60,1762324380000,101928.92,101971.99,101903.54,101971.99,30.5026
BTC-USDT,60,1762324440000,101971.98,102061.71,101971.98,102041.06,22.56705
BTC-USDT,60,1762324500000,102041.07,102065.55,102020.0,102044.25,18.49224
BTC-USDT,60,1762324560000,102044.24,102044.25,102008.64,102034.34,10.04175
BTC-USDT,60,1762324620000,102034.34,102065.6,102005.4,102029.29,10.63348
BTC-USDT,60,1762324680000,102029.28,102029.29,101842.73,101842.73,19.18672
BTC-USDT,60,1762324740000,101842.72,101842.72,101800.0,101822.0,12.74795
BTC-USDT,60,1762324800000,101822.0,101829.48,101776.02,101782.92,11.12961
BTC-USDT,60,1762324860000,101782.92,101820.0,101753.16,101791.41,11.37974
BTC-USDT,60,1762324920000,101791.41,101791.42,101722.96,101748.31,12.66047
BTC-USDT,60,1762324980000,101748.31,101842.41,101748.31,101842.4,6.62397
BTC-USDT,60,1762325040000,101842.41,101914.17,101842.41,101893.76,8.98913
BTC-USDT,60,1762325100000,101893.77,101893.77,101819.37,101847.68,7.92531
BTC-USDT,60,1762325160000,101847.68,101903.58,101847.67,101903.58,7.75203
BTC-USDT,60,1762325220000,101903.57,101903.58,101845.36,101888.76,10.08919
BTC-USDT,60,1762325280000,101888.76,101890.56,101867.89,101889.56,3.53476
BTC-USDT,60,1762325340000,101889.56,101960.0,101867.9,101960.0,12.18987
BTC-USDT,60,1762325400000,101960.0,102030.67,101960.0,101995.9,9.10763
BTC-USDT,60,1762325460000,101995.9,102072.71,101989.67,102066.88,7.9011
BTC-USDT,60,1762325520000,102066.89,102137.49,102066.89,102105.24,14.59385
BTC-USDT,60,1762325580000,102105.24,102105.24,102070.02,102070.14,14.61591
BTC-USDT,60,1762325640000,102070.14,102087.67,101980.01,101980.02,13.38347
BTC-USDT,60,1762325700000,101980.02,102051.81,101962.92,102051.8,8.34758
BTC-USDT,60,1762325760000,102051.81,102096.61,102046.44,102096.61,5.82376
BTC-USDT,60,1762325820000,102096.62,102139.36,102096.61,102097.01,15.88695
BTC-USDT,60,1762325880000,102097.01,102100.0,102050.26,102060.87,6.06355
BTC-USDT,60,1762325940000,102060.87,102120.0,102060.87,102119.99,6.60272
BTC-USDT,60,1762326000000,102120.0,102140.0,102072.17,102075.09,7.89278
BTC-USDT,60,1762326060000,102075.09,102087.49,102012.25,102026.63,6.42478
BTC-USDT,60,1762326120000,102026.64,102031.78,102007.9,102031.77,1.85518
BTC-USDT,60,1762326180000,102031.78,102046.39,101988.0,102046.39,8.28915
BTC-USDT,60,1762326240000,102046.39,102067.64,101989.75,101989.75,10.9429
BTC-USDT,60,1762326300000,101989.76,101989.76,101922.0,101958.53,5.49048
BTC-USDT,60,1762326360000,101958.54,101973.44,101903.4,101942.47,4.11521
BTC-USDT,60,1762326420000,101942.47,101953.74,101916.22,101923.16,2.46614
BTC-USDT,60,1762326480000,101923.16,101923.16,101886.0,101910.9,4.42483
BTC-USDT,60,1762326540000,101910.89,101955.12,101910.89,101953.17,7.94634
BTC-USDT,60,1762326600000,101953.16,101954.03,101910.89,101910.9,5.1007
BTC-USDT,60,1762326660000,101910.9,101910.9,101760.0,101781.48,14.81775
BTC-USDT,60,1762326720000,101781.48,101835.83,101759.1,101835.82,9.26475
BTC-USDT,60,1762326780000,101835.83,101888.48,101806.96,101882.89,13.98067
BTC-USDT,60,1762326840000,101882.88,101938.13,101882.88,101932.39,5.90851
BTC-USDT,60,1762326900000,101932.38,101938.13,101888.82,101937.72,10.384
BTC-USDT,60,1762326960000,101937.72,101937.72,101882.88,101920.75,5.67699
BTC-USDT,60,1762327020000,101920.76,101920.94,101880.0,101905.46,4.75628
BTC-USDT,60,1762327080000,101905.46,101929.09,101905.46,101928.09,4.0388
BTC-USDT,60,1762327140000,101928.09,101928.09,101863.33,101863.34,7.7479
BTC-USDT,60,1762327200000,101863.33,101875.23,101784.08,101785.63,8.38984
BTC-USDT,60,1762327260000,101785.63,101785.63,101690.76,101690.77,11.19846
BTC-USDT,60,1762327320000,101690.77,101708.52,101601.71,101611.89,25.55037
BTC-USDT,60,1762327380000,101611.89,101737.26,101611.88,101737.26,19.26139
BTC-USDT,60,1762327440000,101737.25,101841.43,101725.51,101776.03,20.76244
BTC-USDT,60,1762327500000,101776.02,101819.29,101700.45,101819.29,16.21614
BTC-USDT,60,1762327560000,101819.28,101819.29,101721.56,101721.56,4.87508
BTC-USDT,60,1762327620000,101721.56,101833.89,101713.17,101833.88,8.24698
BTC-USDT,60,1762327680000,101833.89,101852.0,101823.19,101837.9,4.25866
BTC-USDT,60,1762327740000,101836.48,101838.5,101813.35,101827.54,3.1278
BTC-USDT,60,1762327800000,101827.53,101838.83,101801.79,101804.52,8.62894
BTC-USDT,60,1762327860000,101804.53,101809.79,101760.17,101809.78,8.91684
BTC-USDT,60,1762327920000,101809.79,101900.0,101809.78,101811.22,12.62316
BTC-USDT,60,1762327980000,101811.22,101894.88,101811.21,101885.21,6.89664
BTC-USDT,60,1762328040000,101885.21,101914.15,101862.9,101862.9,7.23271
BTC-USDT,60,1762328100000,101862.91,101877.93,101804.78,101810.8,8.02893
BTC-USDT,60,1762328160000,101810.8,101912.05,101778.7,101901.85,12.85447
BTC-USDT,60,1762328220000,101901.85,101918.27,101870.27,101887.27,19.84561
BTC-USDT,60,1762328280000,101887.28,101896.04,101878.05,101878.06,7.43983
BTC-USDT,60,1762328340000,101878.06,101892.19,101835.07,101885.42,10.35187
BTC-USDT,60,1762328400000,101885.42,101971.85,101851.67,101943.57,14.95661
BTC-USDT,60,1762328460000,101943.57,101943.57,101922.66,101943.09,17.38559
BTC-USDT,60,1762328520000,101943.09,101951.57,101929.5,101938.73,5.88044
BTC-USDT,60,1762328580000,101938.74,101938.74,101860.0,101882.83,10.88389
BTC-USDT,60,1762328640000,101882.84,101944.58,101852.15,101944.58,7.67924
BTC-USDT,60,1762328700000,101944.58,101944.58,101909.38,101928.6,9.31292
BTC-USDT,60,1762328760000,101928.6,101944.28,101893.58,101932.01,10.42954
BTC-USDT,60,1762328820000,101932.01,101932.16,101914.33,101926.83,12.07612
BTC-USDT,60,1762328880000,101926.84,101931.4,101865.51,101928.47,11.4857
BTC-USDT,60,1762328940000,101928.47,101944.32,101920.4,101941.7,8.04348
BTC-USDT,60,1762329000000,101941.7,101971.57,101885.23,101962.0,19.59178
BTC-USDT,60,1762329060000,101962.0,101965.79,101927.97,101930.67,9.03316
BTC-USDT,60,1762329120000,101930.67,101971.85,101900.0,101971.85,14.85877
BTC-USDT,60,1762329180000,101971.85,101989.76,101965.95,101982.26,9.86673
BTC-USDT,60,1762329240000,101982.26,102008.74,101982.25,102008.73,13.99269
BTC-USDT,60,1762329300000,102008.74,102116.21,102008.73,102095.11,43.18225
BTC-USDT,60,1762329360000,102095.11,102152.58,102075.6,102075.6,23.49886
BTC-USDT,60,1762329420000,102075.61,102076.84,102032.19,102065.88,11.33382
BTC-USDT,60,1762329480000,102065.88,102097.12,102046.02,102059.37,11.53997
BTC-USDT,60,1762329540000,102059.36,102059.37,101984.77,101993.02,12.98349
BTC-USDT,60,1762329600000,101993.03,102000.02,101700.0,101713.98,54.41552
BTC-USDT,60,1762329660000,101713.98,101863.24,101713.98,101833.13,42.79111
BTC-USDT,60,1762329720000,101833.13,101842.15,101787.7,101790.33,9.67556
BTC-USDT,60,1762329780000,101790.33,101826.24,101709.52,101732.3,25.33873
BTC-USDT,60,1762329840000,101732.29,101785.66,101713.8,101739.82,11.08219
BTC-USDT,60,1762329900000,101739.82,101784.27,101739.81,101753.91,5.93218
BTC-USDT,60,1762329960000,101753.91,101836.0,101743.34,101747.55,15.17126
BTC-USDT,60,1762330020000,101747.54,101757.81,101705.0,101754.04,5.30105
BTC-USDT,60,1762330080000,101754.04,101789.43,101754.03,101754.04,6.27072
BTC-USDT,60,1762330140000,101754.04,101812.0,101754.03,101812.0,6.51152
BTC-USDT,60,1762330200000,101811.99,101842.0,101687.93,101688.0,43.8225
BTC-USDT,60,1762330260000,101688.0,101753.17,101676.0,101679.58,10.11717
BTC-USDT,60,1762330320000,101679.59,101719.02,101679.58,101687.07,11.43765
BTC-USDT,60,1762330380000,101687.07,101687.07,101654.58,101667.62,9.24185
BTC-USDT,60,1762330440000,101667.63,101746.92,101656.59,101706.58,18.23475
BTC-USDT,60,1762330500000,101706.58,101735.17,101590.0,101611.61,24.65766
BTC-USDT,60,1762330560000,101611.6,101611.6,101579.56,101589.3,7.95561
